,Username,Testid,Version,Response,Score
88970,F3263558,2442737.0,A1,"<p>me llamo finn. yo tiene un hermano y mama y padre. yo tiene does perros. yo megusta deoprtes y juega futbo y balencesto. yo viver en Maine, es muy freo. no me guests Maine. yo quiere vive en Florida porque mucho sol. me gusta fortnite y tiene 5789 aggaras. </p>",N-MF
88972,F3263558,2442737.0,A1,<p>mi country es muy divertido. es mucho personas. </p>,N-MM
89088,F3266545,2445414.0,A1,"<p>Mi country has New York City. New York City, esta mas grande. En New York, tú come muy bien pizza. Tú can tour el Empire State Building. Empire State Building es muy aldo, y tú can see todo.</p>",N-MM
89091,F3266545,2445414.0,A1,"<p>Mi familia encludes mi madre, Jonelle, mi padre, Paul, my hermana, Alyssa, yo, Luke, y mi Hermano, Blake. Mi madres favorito colour, esta  Rojo. Mi Padres favorito colour, esta anaranjado. My hermanas favorito colour, esta azul. Mi favorito colour, esta rojo. Mi hermanos favorito colour, esta Amarillo.</p>",N-MF
89093,F3266545,2445414.0,A1,"<p>Mi favorito season es Summer, esta fuego. Yo jugo football, hockey, y golf. </p>",N-SE
89094,F3266545,2445414.0,A1,"<p>Mi favorito season es Summer, esta fuego. Yo jugo football, hockey, y golf. </p>",N-MM
89096,F3266545,2445414.0,A1,"<p>Mi familia encludes mi madre, Jonelle, mi padre, Paul, my hermana, Alyssa, yo, Luke, y mi Hermano, Blake. Mi madres favorito colour, esta  Rojo. Mi Padres favorito colour, esta anaranjado. My hermanas favorito colour, esta azul. Mi favorito colour, esta rojo. Mi hermanos favorito colour, esta Amarillo.</p>",N-MF
89099,F3266545,2445414.0,A1,"<p>Mi country has New York City. New York City, esta mas grande. En New York, tú come muy bien pizza. Tú can tour el Empire State Building. Empire State Building es muy aldo, y tú can see todo.</p>",N-MF
91585,G2873029,2077244.0,A2,"<p>Mi favorita ocasia soy Haunka, porque tiene ochos dias. Tambien por ""each"" dia nosotros recibimos uno presento. tambien nosotros comimos el supo de ""Matza Ball,"" el   my delicioso porque mi ""babcia"" hace las ""Matza Balls.""</p>",N-MM
91586,G2873029,2077244.0,A2,"<p>Hola Señor, </p><p>En Barrington no soy mucho atractios, pero ""nearby"" es la ""mall"" mucho grade: ""Woodfield Mall."" Ustedes ""needs to go their"" es muy emocianante.</p><p>Sincearly,</p><p>P.S.</p>",N-NE
91589,G2873029,2077244.0,A2,"<p>En Americo, nosotros tenemos el verano, ""spring, winter and fall."" El verano es muy ""hot"", ""spring"" es muy bien, y ""winter"" es muy frio. Durante ""winter"", yo musho gusto ""skiing"" en los montanas.</p>",N-NE
91590,G2873029,2077244.0,A2,"<p>En Americo, nosotros tenemos el verano, ""spring, winter and fall."" El verano es muy ""hot"", ""spring"" es muy bien, y ""winter"" es muy frio. Durante ""winter"", yo musho gusto ""skiing"" en los montanas.</p>",N-NE
91593,G2873029,2077244.0,A2,"<p>Hola Señor, </p><p>En Barrington no soy mucho atractios, pero ""nearby"" es la ""mall"" mucho grade: ""Woodfield Mall."" Ustedes ""needs to go their"" es muy emocianante.</p><p>Sincearly,</p><p>P.S.</p>",N-NE
91594,G2873029,2077244.0,A2,"<p>Mi favorita ocasia soy Haunka, porque tiene ochos dias. Tambien por ""each"" dia nosotros recibimos uno presento. tambien nosotros comimos el supo de ""Matza Ball,"" el   my delicioso porque mi ""babcia"" hace las ""Matza Balls.""</p>",N-SE
92112,G2889914,2093253.0,A1,"<p>Hola Amigo,<br></p><p> Me gusta el lloviendo porque es flores necessito agua. Me gusta sol porque me gusta jugar deportes. No me gusta frio porque no me gusta chaqueta y pantolones.</p>",N-MF
92114,G2889914,2093253.0,A1,"<p>Hola Amigo,</p><p>Me gusta espana porque me gusta comida y monumentos. Me gusta comida porque me gusta churros y paella porque muy delicioso. Me gusta monumentos porque me gusta la mezquita y museo del prado porque me gusta arte.</p><p>Adios, Amigo</p>",N-MF
92116,G2889914,2093253.0,A1,"<p>Hola Amigo,</p><p>Me llamo carlos, Yo anos diez, y muy athletico. Mi mama es triente-ocho y muy artistico, y Mi papa es triente-seis y muy intelligente. Mi casa grande y muy comida y muy flores.</p><p>Adios, Amigo</p>",N-MF
92119,G2889914,2093253.0,A1,"<p>Hola Amigo,</p><p>Me llamo carlos, Yo anos diez, y muy athletico. Mi mama es triente-ocho y muy artistico, y Mi papa es triente-seis y muy intelligente. Mi casa grande y muy comida y muy flores.</p><p>Adios, Amigo</p>",N-MF
92121,G2889914,2093253.0,A1,"<p>Hola Amigo,</p><p>Me gusta espana porque me gusta comida y monumentos. Me gusta comida porque me gusta churros y paella porque muy delicioso. Me gusta monumentos porque me gusta la mezquita y museo del prado porque me gusta arte.</p><p>Adios, Amigo</p>",N-MF
92123,G2889914,2093253.0,A1,"<p>Hola Amigo,<br></p><p> Me gusta el lloviendo porque es flores necessito agua. Me gusta sol porque me gusta jugar deportes. No me gusta frio porque no me gusta chaqueta y pantolones.</p>",N-MF
93510,G2927273,2129087.0,A2,"<p>Mi favorito navidad es Christmas. En el estadosunidos, todas estan teniendo las fiestas con familia y amigos porque es un tiempo para familias estan feliz. Me quiero abrir mi regalos para mis padres porque les siempre excellente. Yo tambien amo mirar mis hermanos abrien las regalos para mi porque estan feliz. <br></p>",N-MF
93511,G2927273,2129087.0,A2,"<p>Encantada Señor,</p><p>Me llamo es Lizzette y soy un estudiante para Lawrence. Yo escuché está estas vistando Lawrence y yo quiero a dice tu está debes visitar Silas y Maddies. Tienen muy rico comida de frio. Mi favorito comida de frio es oreo. Deseo vas a Silas y Maddies y deseo una buena dia. </p><p>Adios, </p><p>Lizzette</p>",N-MF
93515,G2927273,2129087.0,A2,"<p>Me quiero el verano! Estoy muy feliz caundo es verano y me quiero mirar el sol. Mi favorito actividad es ir a la piscina con mis amigos y nadamos todas dia. En Kansas, esta muy calor y yo siempre como la comida de frio cuando es muy calor. deseo visitar tú en Chile y deseas mejor. <br></p><p>Adios, </p><p>Lizzette</p>",N-MF
93516,G2927273,2129087.0,A2,"<p>Me quiero el verano! Estoy muy feliz caundo es verano y me quiero mirar el sol. Mi favorito actividad es ir a la piscina con mis amigos y nadamos todas dia. En Kansas, esta muy calor y yo siempre como la comida de frio cuando es muy calor. deseo visitar tú en Chile y deseas mejor. <br></p><p>Adios, </p><p>Lizzette</p>",N-MF
93520,G2927273,2129087.0,A2,"<p>Encantada Señor,</p><p>Me llamo es Lizzette y soy un estudiante para Lawrence. Yo escuché está estas vistando Lawrence y yo quiero a dice tu está debes visitar Silas y Maddies. Tienen muy rico comida de frio. Mi favorito comida de frio es oreo. Deseo vas a Silas y Maddies y deseo una buena dia. </p><p>Adios, </p><p>Lizzette</p>",N-MF
93521,G2927273,2129087.0,A2,"<p>Mi favorito navidad es Christmas. En el estadosunidos, todas estan teniendo las fiestas con familia y amigos porque es un tiempo para familias estan feliz. Me quiero abrir mi regalos para mis padres porque les siempre excellente. Yo tambien amo mirar mis hermanos abrien las regalos para mi porque estan feliz. <br></p>",N-MF
98502,G3091707,2286043.0,A2,<p>Mi favorito holiday es Halloween. </p><p><br></p>,N-SE
98503,G3091707,2286043.0,A2,"<p>Hola, yo can go to la picina y nade. </p>",N-SE
98507,G3091707,2286043.0,A2,<p>Mi favorito weather es Otoños. </p>,N-MM
98508,G3091707,2286043.0,A2,<p>Mi favorito weather es Otoños. </p>,N-SE
98512,G3091707,2286043.0,A2,"<p>Hola, yo can go to la picina y nade. </p>",N-SE
98513,G3091707,2286043.0,A2,<p>Mi favorito holiday es Halloween. </p><p><br></p>,N-SE
98532,G3091939,2286276.0,A1,"<p>Holá. ¿Comó estas? Mi familia es muy intersante. Mi familia es mi mama Liana ,mi papa Vince , mi hermano Malakai, mi perro Dottie and mi gato Salem. Mi mama es muy bonita. Mi mama es viente nuevo anos.My mama gusta cocina la cena con mi. Mi papa es muy guapo.  Mi papa gusta ves la television y mandas tu motorcicleta. Mhermano es muy alto y comica. Mi hermano es quince anos. Mi hermano jugas futbol. Mi perro es siete anos. Mi gatp gust salmon.</p>",N-MF
98535,G3091939,2286276.0,A1,"<p>Mi ciudad tiene un supermercado, un tienda de ropa, un resturante,y  un correo .En el supermercado tu compra helaod o los alimentos. El tienda de ropa compras neuva ropa.En el resturante comes la cena. En el correo envia un paquete.</p>",N-MF
98537,G3091939,2286276.0,A1,<p>Holá.  Mi favorita tiempo es el sol y . En el sol me gusta nada con mi amigos y familia. En el sol yo como helado. </p>,N-MF
98538,G3091939,2286276.0,A1,<p>Holá.  Mi favorita tiempo es el sol y . En el sol me gusta nada con mi amigos y familia. En el sol yo como helado. </p>,N-MF
98540,G3091939,2286276.0,A1,"<p>Mi ciudad tiene un supermercado, un tienda de ropa, un resturante,y  un correo .En el supermercado tu compra helaod o los alimentos. El tienda de ropa compras neuva ropa.En el resturante comes la cena. En el correo envia un paquete.</p>",N-MF
98543,G3091939,2286276.0,A1,"<p>Holá. ¿Comó estas? Mi familia es muy intersante. Mi familia es mi mama Liana ,mi papa Vince , mi hermano Malakai, mi perro Dottie and mi gato Salem. Mi mama es muy bonita. Mi mama es viente nuevo anos.My mama gusta cocina la cena con mi. Mi papa es muy guapo.  Mi papa gusta ves la television y mandas tu motorcicleta. Mhermano es muy alto y comica. Mi hermano es quince anos. Mi hermano jugas futbol. Mi perro es siete anos. Mi gatp gust salmon.</p>",N-MF
98934,G3102129,2296001.0,A2,<p>Hola Mi Amiga!</p><p>Mi favorita Holiday es Hanukkah porque la comida es muy bien y yo estoy con mi familia en California. </p>,N-MF
98935,G3102129,2296001.0,A2,,N-NE
98939,G3102129,2296001.0,A2,"<p>Hola Mi Amiga!</p><p>Mi favorita clima es frío. En el frío, yo soy duermo al todo de día.  Yo soy mucho triste en el calor porque Tejas es demiasado caliente en el año.  <br></p>",N-MF
98940,G3102129,2296001.0,A2,"<p>Hola Mi Amiga!</p><p>Mi favorita clima es frío. En el frío, yo soy duermo al todo de día.  Yo soy mucho triste en el calor porque Tejas es demiasado caliente en el año.  <br></p>",N-MF
98944,G3102129,2296001.0,A2,,N-NE
98945,G3102129,2296001.0,A2,<p>Hola Mi Amiga!</p><p>Mi favorita Holiday es Hanukkah porque la comida es muy bien y yo estoy con mi familia en California. </p>,N-MF
100347,G3146629,2337550.0,A2,<p>   Mi fiesta favorita es navidad.Navidad es me favorita fiesta porque tu pasa tiempo con to familia.Tambien me gusta el 4 de julio.En el 4 de julio juego con mi familia.Me gusta halloween porque es loca y de mideo.</p>,N-MF
100348,G3146629,2337550.0,A2,<p>  Bill Street es divertido y interesante.Incredible pizza es comica y puedes pasar tiempo con tu familia.Memphis es aburrido.</p>,N-MF
100349,G3146629,2337550.0,A2,"<p style=""text-align: left:"">Cuando es invierno juega en la nieve.Cuando es verando voy a nadar.Me gusta cuando hace calor.Mi estacion favorita es el verano.No me gusta el nvierno porque hace frio. </p><p style=""text-align: left:"">           Sinceramente Mariah Mason</p>",N-MF
100350,G3146629,2337550.0,A2,"<p style=""text-align: left:"">Cuando es invierno juega en la nieve.Cuando es verando voy a nadar.Me gusta cuando hace calor.Mi estacion favorita es el verano.No me gusta el nvierno porque hace frio. </p><p style=""text-align: left:"">           Sinceramente Mariah Mason</p>",N-MF
100351,G3146629,2337550.0,A2,<p>  Bill Street es divertido y interesante.Incredible pizza es comica y puedes pasar tiempo con tu familia.Memphis es aburrido.</p>,N-MF
100352,G3146629,2337550.0,A2,<p>   Mi fiesta favorita es navidad.Navidad es me favorita fiesta porque tu pasa tiempo con to familia.Tambien me gusta el 4 de julio.En el 4 de julio juego con mi familia.Me gusta halloween porque es loca y de mideo.</p>,N-MF
100687,G3158165,2348386.0,A1,"<p>de donde es north carolina, a la ocean city marland</p>",N-NE
100689,G3158165,2348386.0,A1,"<p>mi prima y mi abuleo es buenos. yo soy lorna barry, </p>",N-MM
100690,G3158165,2348386.0,A1,<p>i like summer because i get to go to the beach and play with my friends </p>,N-NE
100693,G3158165,2348386.0,A1,<p>i like summer because i get to go to the beach and play with my friends </p>,N-NE
100694,G3158165,2348386.0,A1,"<p>mi prima y mi abuleo es buenos. yo soy lorna barry, </p>",N-SE
100696,G3158165,2348386.0,A1,"<p>de donde es north carolina, a la ocean city marland</p>",N-SE
101353,G3181328,2369584.0,A1,<p>Hola mi llamo kerem es mi familia sico personas y yo soy de de estados unidos de america y turqia porque mi mama es de estados unidos de america y mi papa es de turqia. En UAE muy activades y mi favoritos activida es bounce y parque de atractones y jugares baloncesto en mi vecindario y con mis papa y mi hermana y mi amigos en la tarde y noche. Mi familia le gusta piscina en mi vecindario y le gusta comida mexicana y italiana en centor de commercial en noche. Me gusta nadar en mi piscina en mi vecindario con mis familai porque muy divertido mi nadar en mi piscina en mi vecindario es media y mi nadar con mis familia porque me gusta familai y amor mi familia.</p><p>Buenos dias</p>,N-MF
101355,G3181328,2369584.0,A1,"<p>Hola me llamo Kerem, yo soy de de estados unidos de america y turqia porque mi mama es de estados unidos de america y mi papa es de turqia. Mi apartmento es en UAE, mi apatmento es media y beuno. Mi vecindario s garnde y moderna y bonito. En  mi vecindario es muy actividades y muy dvertido y mi favoritos actividad es jugar al baloncesto porque muy divertido y muy activido. Mi familia es muy bien porque mi familia es muy simpatico y comico y mi familia muy inteliegente. Mi familai sico personas<br></p><p>Mi papa se llamo Levent y el es muy comico y simpatico, tu eres de turqia. Mi papa favorito deportes en mi vecindario es baloncetso en mi basquebales y mi papa es muy talento y muy bueno en cocinar en mi casa. <br></p><p>Mi mama se llama Kirsten, ella es muy inteliegente porque ella es profesora y biologist y muy beuno en cienca y mi mama es muy simatico y trabajador. Tu eres de estados unidos de america. Mi mama favoritos actividad en mi vecindario es cienca y deportes en mi gimnasia. </p><p>Mi hermana se llama Esin y ella es muy inteliegente y comico y un poco antipatico. Mi hermana tu eres de estados unidos de america y turqia porque mi mama es de estados unidos de america y mi papa es de turqia. Mi hermana favorito deportes en mi vecindario es futbol en campo de futbol.</p><p>Mi hermano se llamo Evren y tu eres de estados unidos de america y turqia porque mi mama es de estados unidos de america y mi papa es de turqia. Mi hermano el es muy comico y athletico y un poco loco. Mi hermano favorito deportes en jugar al futbol en campo de futbol y nadar en mi piscina.<br></p><p>Beunos dias,</p><p>Kerem</p>",N-MF
101357,G3181328,2369584.0,A1,"<p>Hola me lammo kerem, mi favorito es la nievva porque muy activo y ejamplo skiing y skiing my quatro favorito deportes porque muy divertido y interesante<br></p>",N-MF
101358,G3181328,2369584.0,A1,"<p>Hola me lammo kerem, mi favorito es la nievva porque muy activo y ejamplo skiing y skiing my quatro favorito deportes porque muy divertido y interesante<br></p>",N-MF
101360,G3181328,2369584.0,A1,"<p>Hola me llamo Kerem, yo soy de de estados unidos de america y turqia porque mi mama es de estados unidos de america y mi papa es de turqia. Mi apartmento es en UAE, mi apatmento es media y beuno. Mi vecindario s garnde y moderna y bonito. En  mi vecindario es muy actividades y muy dvertido y mi favoritos actividad es jugar al baloncesto porque muy divertido y muy activido. Mi familia es muy bien porque mi familia es muy simpatico y comico y mi familia muy inteliegente. Mi familai sico personas<br></p><p>Mi papa se llamo Levent y el es muy comico y simpatico, tu eres de turqia. Mi papa favorito deportes en mi vecindario es baloncetso en mi basquebales y mi papa es muy talento y muy bueno en cocinar en mi casa. <br></p><p>Mi mama se llama Kirsten, ella es muy inteliegente porque ella es profesora y biologist y muy beuno en cienca y mi mama es muy simatico y trabajador. Tu eres de estados unidos de america. Mi mama favoritos actividad en mi vecindario es cienca y deportes en mi gimnasia. </p><p>Mi hermana se llama Esin y ella es muy inteliegente y comico y un poco antipatico. Mi hermana tu eres de estados unidos de america y turqia porque mi mama es de estados unidos de america y mi papa es de turqia. Mi hermana favorito deportes en mi vecindario es futbol en campo de futbol.</p><p>Mi hermano se llamo Evren y tu eres de estados unidos de america y turqia porque mi mama es de estados unidos de america y mi papa es de turqia. Mi hermano el es muy comico y athletico y un poco loco. Mi hermano favorito deportes en jugar al futbol en campo de futbol y nadar en mi piscina.<br></p><p>Beunos dias,</p><p>Kerem</p>",N-MF
