Username,Gender,Grade,Grade Level,Year of study,Type of instruction,Relationship to language,Rating position,Testid,Test date,Version,FinalRating,R1,Rater1,R2,Rater2,R3,Rater3,R4,Rater4,Score,Topic,Prompt,Response,Totaltime,POS
P3342772,Female,9,Secondary / High School,1,Other,Other,1,2490034,9/19/19 9:43,A2,I4,I4,3947,I4,249,nan,nan,nan,nan,I-MF,THEATER,"The theater club at your school is putting on a play that will be streamed online. Your pen pal from Seville wants to know more about your event.Write an email telling him/her about the performance. Include important information about the show, such as when, where, and how to see it, as well as a brief description of what the show is about.","<p>Â¡Hola! Escuche que quieres saber mas de nustra acta de teatro. Va ser el viernes 20 de septiembre, al las 6:30 de la noche en nuestra escuela Manor New Tech. La acta va a ser de una niÃ±a que es muy timida pero quiere hacer algo de una injusta que hay en la escuela, ella y su amiga hacen un plan para enseÃ±ara les lo que estan haciendo es mal.<br></p>",35,NOUN PUNCT PART PUNCT PROPN SCONJ VERB VERB ADV ADP NOUN NOUN ADP NOUN PUNCT AUX VERB DET NOUN NUM ADP PROPN PUNCT ADP DET DET NUM ADP DET NOUN ADP DET NOUN PROPN PROPN PROPN PUNCT DET NOUN VERB ADP AUX ADP DET X X ADP PRON AUX ADV NOUN CONJ VERB VERB PRON ADP DET NOUN SCONJ VERB ADP DET NOUN PUNCT PRON CONJ DET NOUN VERB DET NOUN ADP NOUN VERB NOUN DET DET PRON AUX VERB VERB ADV PUNCT INTJ INTJ X
P3342772,Female,9,Secondary / High School,1,Other,Other,1,2490034,9/19/19 9:43,A2,I4,I4,3947,I4,249,nan,nan,nan,nan,I-MF,POP_CULTURE,"Your pen pal from Barcelona wrote you a letter and describes the toy, ""Fidget Spinner,"" that is very popular in her school at the moment. It is very distracting, but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.","<p>Â¡Hola!  Como estas? Escuche que el Figet Spinner es muy popular en tu escula ahor, eso tambien fue muy popular en mi escuela antes pero ya no. Ahora lo que es muy popular son airpods. Son unos audiphonos que no tienen cables. Se parecen a los audiphonos que veienen que los Iphones quendo los compras pero, como se le cortatron los cables. Creo que son muy popular porge los productos de apple siempre son popular, especialmente quando es algo que nadie avien hecho.</p>",35,NOUN PUNCT PART PUNCT ADP PRON PUNCT PROPN SCONJ DET PROPN PROPN VERB ADV ADJ ADP DET NOUN VERB PUNCT PRON ADV VERB ADV ADJ ADP DET NOUN ADV CONJ ADV ADV PUNCT ADV DET PRON AUX ADV ADJ AUX NOUN PUNCT AUX DET NOUN SCONJ ADV VERB NOUN PUNCT PRON VERB ADP DET NOUN PRON VERB SCONJ DET PROPN X PRON VERB CONJ PUNCT SCONJ PRON PRON VERB DET NOUN PUNCT VERB SCONJ VERB ADV ADJ X DET NOUN ADP PROPN ADV VERB ADJ PUNCT ADV VERB VERB PRON SCONJ PRON VERB ADJ PUNCT
P3342772,Female,9,Secondary / High School,1,Other,Other,1,2490034,9/19/19 9:43,A2,I4,I4,3947,I4,249,nan,nan,nan,nan,I-MF,TRAVEL,"For your Spanish class, you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun, but getting there isnât always easy.  Describe some different ways you can get to a vacation destination.  Then, describe what is positive or negative about each way to travel.","<p>Hay muchas formas en que se pueden viajar, unas mas largas y mas baratas, y otros mas cortos y mas caro. Una forma que se puede viajar es por caro, dependiendo a donde van se puede hacer mas barato y mas efficeiente. Otra forma de viajar es por avion. Los viajes en avion son mas caros pero mas cortos. Se puede ir mas lejos tambien.</p>",35,VERB DET NOUN ADP PRON PRON AUX VERB PUNCT PRON ADV ADJ CONJ ADV ADJ PUNCT CONJ PRON CONJ ADJ CONJ ADV ADJ PUNCT DET NOUN SCONJ PRON AUX VERB VERB ADP ADJ PUNCT VERB ADP ADV VERB PRON AUX VERB ADV ADJ CONJ ADV ADJ PUNCT DET NOUN ADP VERB VERB ADP NOUN PUNCT DET PROPN ADP NOUN VERB ADV ADJ CONJ ADV ADJ PUNCT PRON AUX VERB ADV ADV ADV PUNCT
Q3329962,Female,8,Middle / Jr High,Unknown,Heritage learner,Heritage Language,1,2481821,8/26/19 12:14,B1,I4,I4,3534,I4,3389,nan,nan,nan,nan,A-SE,HEALTH,The local elementary school wants to promote a healthy diet and exercise for its students who are learning Spanish. The teachers are seeking information from students.  Write an article of several paragraphs in length in which you:Describe a healthy diet â include important foods to eat or to avoid.Give suggestions of safe and simple ways to incorporate exercise into daily life.Tell a story about what you or someone else did to get healthier. What steps were taken and what was the final result?,"<p>Un dieta  saludable, se nesesita comer vegetales, carne, frutas y un poco de pan. Tratari no comer postres como pastel o donas y mas cosas dulce. Tanpoco comer tanto pan o pasta y mas cosas con grasa. Para estar saludable con la comida y tu cuerpo coreria canda dia y aser un deporte par quedarte en forma. Mi prima de chicita comia pura pasta y queso, papas, pan, y mucho mas.  Cuando cresio se puso gordita y chicita por que no comia bien. Lo que iso fue aser spining y comer vegitales y carne. No comio nada de dulces por un mese y despues se puso mas flaca y mas saludable.</p>",58,DET NOUN ADJ PUNCT PRON NOUN VERB NOUN PRON PUNCT NOUN PUNCT NOUN CONJ DET ADV ADP NOUN PUNCT PROPN ADV VERB NOUN ADP NOUN CONJ NOUN CONJ ADV NOUN ADJ PUNCT ADV VERB PRON NOUN CONJ NOUN CONJ ADV NOUN ADP NOUN PUNCT ADP VERB ADJ ADP DET NOUN CONJ DET NOUN ADJ NOUN NOUN CONJ X DET NOUN NOUN VERB PRON ADP NOUN PUNCT DET NOUN ADP NOUN PROPN ADJ NOUN CONJ NOUN PUNCT NOUN PUNCT NOUN PUNCT CONJ PRON ADV PUNCT SCONJ NOUN PRON VERB ADJ CONJ NOUN ADP SCONJ ADV VERB ADV PUNCT DET PRON NOUN VERB X PROPN CONJ VERB ADJ CONJ NOUN PUNCT ADV VERB PRON ADP NOUN ADP DET NOUN CONJ ADV PRON VERB ADV NOUN CONJ ADV ADJ PUNCT
Q3329962,Female,8,Middle / Jr High,Unknown,Heritage learner,Heritage Language,1,2481821,8/26/19 12:14,B1,I4,I4,3534,I4,3389,nan,nan,nan,nan,A-SE,POP_CULTURE,"A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.Write a blog post in Spanish, several paragraphs in length, about what is popular in your school. The blog post will be shared with the exchange students before they arrive at your school. Include the following topics in your post:1.What are the current clothing trends for both boys and girls? Write about what is popular for students to wear both in and outside of school.2. What are popular places for young people to hang out? Write about something that recently happened at one of the popular places.3. Write about an upcoming event at your school. Explain in detail what will happen at the event, so that the exchange students know what to expect.","<p>Hola a todos, Bienvenidos a nuestra eschuela. </p><p>Todos los niÃ±os y niÃ±as usan shorts porque ase mucho calor aquie en Texas. Yo recomiendo que usen manga corta y que traigan un a chaceta si es que tienen frio adrento de la eschuela. Â¡ Y si les gusta parkes de agua deven de ir a Shliterban esta muy padre y divertido! Tambien pueden ir a Six flages. Tambien va a ver un baile en la eschuela para divertirse . Tambien va  a ver un concierto de banda que vamos a tocar. espero que les guste a quie y que tengan un buen dia todos.</p>",58,PART ADP DET PUNCT PROPN ADP DET NOUN PUNCT DET DET X X PRON CONJ X X X VERB NOUN SCONJ VERB ADV NOUN PRON ADP PROPN PUNCT PRON VERB SCONJ VERB NOUN ADJ CONJ SCONJ VERB DET NOUN NOUN SCONJ AUX SCONJ VERB ADJ NOUN ADP DET NOUN PUNCT X PUNCT CONJ SCONJ PRON VERB NOUN ADP NOUN VERB ADP VERB ADP PROPN DET ADV NOUN CONJ ADJ PUNCT ADV AUX VERB ADP PROPN PROPN PUNCT ADV AUX ADP VERB DET NOUN ADP DET NOUN ADP VERB PRON PUNCT ADV AUX ADP VERB DET NOUN ADP NOUN SCONJ AUX ADP VERB PUNCT VERB SCONJ PRON VERB ADP X CONJ SCONJ VERB DET ADJ NOUN PRON PUNCT
Q3329962,Female,8,Middle / Jr High,Unknown,Heritage learner,Heritage Language,1,2481821,8/26/19 12:14,B1,I4,I4,3534,I4,3389,nan,nan,nan,nan,A-SE,LANGUAGE ARTS,"You have been asked to contribute a book review to the online school newspaper, which will be read by students in Colombia. Write an article in Spanish about your favorite book, or a book you recently read for school. Make sure your article has several paragraphs in which you:1. Summarize the plot. What happened in the book? What did the characters do that was interesting or unexpected?2. Describe one of the characters in detail. What makes that person an interesting character?3. Explain what you liked about the book and what you think could be better. Provide information that will help your classmates decide if this book is worth reading or not.",<p>                                                   a wrinkle in time</p><p> Al principio de el libro un niÃ±a llamada Meg y su ermano menor perdieron a su padre cuando eran chicitos. En la eschuela niÃ±as molestan a Meg. Su papa fue a buscar la escuridad y se perdio en una dimension. Meg su ermano Charials y un amigo fueron a buscar lo y a detener la escuridad. Al final encuentran a  su papa  y la escuridad se lleva a Chariles y lo controla. Meg usa su coyar para liberalrlo a escapan todos de la dimension con su papa. Me gusto el libro porque a un que meg a perdido a su Papa y la molestan las niÃ±as en la eschuela siermpre esta felliz.</p>,58,ADP X ADP PROPN ADP DET NOUN ADP DET NOUN PRON X NOUN ADP ADJ PROPN CONJ DET NOUN ADJ VERB ADP DET NOUN SCONJ AUX NOUN PUNCT ADP DET NOUN X X X VERB ADP PROPN PUNCT DET NOUN AUX ADP VERB DET NOUN CONJ PRON NOUN ADP DET NOUN PUNCT PROPN DET NOUN PROPN CONJ DET NOUN AUX ADP VERB DET CONJ ADP VERB DET NOUN PUNCT ADP DET NOUN VERB ADP DET NOUN CONJ DET NOUN PRON VERB ADP NOUN CONJ PRON VERB PUNCT PROPN VERB DET NOUN ADP _ ADP VERB PRON ADP DET NOUN ADP DET NOUN PUNCT PRON NOUN DET NOUN SCONJ ADP DET PRON PROPN ADP ADJ ADP DET PROPN CONJ DET VERB DET X X X X PRON VERB NOUN DET NOUN PUNCT
Q3379790,Male,4,Elementary,5,Two-Way Immersion,Foreign Language,1,2524095,10/18/19 13:02,A1,I2,I2,4314,I2,3958,nan,nan,nan,nan,I-MF,COMMUNICATIONS,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,<p>Las presentasiones en mi escuela son con unos palavras extrodanarias y unas muy complicadas. La mayoria enpiesa con Â¨Holla me llamo_______________. Â¨y terminen con Â¨Por eso yo pienso que ____________________________________________. Y eso son presentaciones en mi escuela. :)</p>,48,DET NOUN ADP DET NOUN AUX ADP DET NOUN ADJ CONJ PRON ADV ADJ PUNCT DET NOUN ADJ ADP X X PROPN PRON VERB NUM PUNCT X X CONJ VERB ADP X X ADP PRON PRON VERB SCONJ NUM PUNCT CONJ PRON AUX NOUN ADP DET NOUN PUNCT PUNCT X
Q3379790,Male,4,Elementary,5,Two-Way Immersion,Foreign Language,1,2524095,10/18/19 13:02,A1,I2,I2,4314,I2,3958,nan,nan,nan,nan,I-SE,POP_CULTURE,"An exchange student, who is coming to visit your school, wants to know more about school spirit activities.Write an email in which you describe how your school shows its school pride.  Tell the student about school events that show school spirit, or special clothing you wear to show your school spirit.",<p>Â¡Â¿Personal mente yo no 100 persento legusta perro hay pajama day!?</p>,48,X PUNCT X PUNCT ADJ NOUN PRON ADV NUM NOUN ADJ PROPN AUX NOUN PROPN PUNCT PUNCT
Q3379790,Male,4,Elementary,5,Two-Way Immersion,Foreign Language,1,2524095,10/18/19 13:02,A1,I2,I2,4314,I2,3958,nan,nan,nan,nan,I-MF,ANIMALS,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,"<p>SÃ­ queres un buena mascota deberias escojer de americas favoritas: perro vr gatos. Primero vamos a hablar sobre los gatos, ellos no nesitan mucho atencion solo necitan comida, un cama y jugetes. No nesita caminar o un visito a un parque ellos tambien son el numero 2 en America. haora hablamos sobre perros son un constante ayuda para un cure para el ser lazy y hay pugs, dalmacions, golden retrevers, huskys,bulldogs, corgies, putles .ect) Es tu dicion pero... perro... tÃº escojas.</p>",48,AUX VERB DET ADJ NOUN AUX VERB ADP ADJ NOUN PUNCT NOUN NOUN NOUN PUNCT ADV AUX ADP VERB ADP DET NOUN PUNCT PRON ADV VERB ADV NOUN ADV VERB NOUN PUNCT DET NOUN CONJ NOUN PUNCT ADV X VERB CONJ DET NOUN ADP DET NOUN PRON ADV VERB DET NOUN NUM ADP PROPN PUNCT AUX VERB ADP NOUN VERB DET ADJ NOUN ADP DET NOUN ADP DET AUX VERB CONJ VERB NOUN PUNCT PROPN PUNCT NOUN NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT PROPN PROPN X X NOUN CONJ PUNCT NOUN PUNCT X VERB PUNCT
Q3385245,Female,10,Secondary / High School,Unknown,Traditional classroom,Foreign Language,1,2527145,10/14/19 15:10,A2,I4,I4,4192,I4,4141,nan,nan,nan,nan,I-MF,POP_CULTURE,"Your pen pal from Barcelona wrote you a letter and describes the toy, ""Fidget Spinner,"" that is very popular in her school at the moment. It is very distracting, but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",<p>El Fidget Spinner era popular un aÃ±o atras pero ahora los niÃ±as de vsco son popular. Vsco es una aplicaciÃ³n de telefono y muchas niÃ±as ponen fotos de su botellas de agua llamada Hydroflask. Ahora todas las personas tienen Hydroflask y hablan sobre salvando los tortugas. Todas los niÃ±as de vsco tienen popotes de metal que usan cada dia en la escuela si no tienen su Hydroflask. Creo que es popular por que saben que es un chiste y aparece en media social como Tik Tok.</p>,18,DET PROPN PROPN VERB ADJ DET NOUN NOUN CONJ ADV CONJ ADV DET X X X ADP NOUN VERB ADJ PUNCT PROPN VERB X X X X ADP NOUN CONJ DET NOUN X X VERB NOUN ADP DET NOUN ADP NOUN ADJ PROPN PUNCT ADV DET DET NOUN VERB PROPN CONJ VERB ADP VERB DET NOUN PUNCT DET DET X X X ADP NOUN VERB PROPN ADP NOUN PRON VERB DET NOUN ADP DET NOUN SCONJ ADV VERB DET PROPN PUNCT PROPN SCONJ VERB ADJ ADP SCONJ VERB SCONJ VERB DET NOUN CONJ VERB ADP NOUN ADJ ADP PROPN PROPN PUNCT
Q3385245,Female,10,Secondary / High School,Unknown,Traditional classroom,Foreign Language,1,2527145,10/14/19 15:10,A2,I4,I4,4192,I4,4141,nan,nan,nan,nan,I-MF,THEATER,"The theater club at your school is putting on a play that will be streamed online. Your pen pal from Seville wants to know more about your event.Write an email telling him/her about the performance. Include important information about the show, such as when, where, and how to see it, as well as a brief description of what the show is about.","<p>Hola amigo! Estamos haciendo una obra de teatro en nuestra escuela. Es sobre las personas en los 50's y se llama Grease. Empieza a los cinco de la tarde, entonces en tu tiempo seria los once de la noche. El dia del teatro es la proxima semana en viernes. Puedes ver el teatro de tu computador o telefono en Instagram live. Ya se que tienes el aplicaciÃ³n entonces solo tienes que ir al pagina de mi escuela para ver el teatro. Mi escuela se llama Dorrance High. </p>",18,PART NOUN PUNCT AUX VERB DET NOUN ADP NOUN ADP DET NOUN PUNCT AUX ADP DET NOUN ADP DET NUM PUNCT X CONJ PRON VERB PROPN PUNCT AUX ADP DET NUM ADP DET NOUN PUNCT ADV ADP DET NOUN ADJ DET NUM ADP DET NOUN PUNCT DET NOUN ADP DET NOUN VERB DET NOUN NOUN ADP NOUN PUNCT AUX VERB DET NOUN ADP PROPN NOUN CONJ NOUN ADP PROPN PROPN PUNCT ADV PRON SCONJ VERB DET X X X ADV ADJ VERB CONJ VERB ADP DET NOUN ADP DET NOUN SCONJ VERB DET NOUN PUNCT DET PROPN PRON VERB NOUN PROPN PUNCT
Q3385245,Female,10,Secondary / High School,Unknown,Traditional classroom,Foreign Language,1,2527145,10/14/19 15:10,A2,I4,I4,4192,I4,4141,nan,nan,nan,nan,I-MF,TRAVEL,"For your Spanish class, you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun, but getting there isnât always easy.  Describe some different ways you can get to a vacation destination.  Then, describe what is positive or negative about each way to travel.","<p>Hay muchas maneras de transportaciÃ³n para una vacaciÃ³n. Por ejemplo, puedes ir en aviÃ³n para llegar a su destino en una manera mas rapido y si es un viaje largo pero, cuesta mas dinero, hay cosas que no puedes traer al aeropuerto, y los vuelos pueden ser cancelados por muchas razones como si hay una tormenta. Puedes viajar por coche. Viajando por coche es buena porque puedes parar cuando si quieres y puedes controlar cuando departes y llegas a tu destinacion dependiendo de tu velocidad. Hay unas problemas de conducir coche por que los coches no son tan grandes y manejando un carro por largo tiempo se pone aburrido. Si vas en una viaje largo, cuesta mucho para gasolina. Otra manera de ir en vacaciÃ³n es por bus como Greyhound porque no es tan cara. Es una bus publica y hay un baÃ±o y el bus no tiene mucho espacio. Ir en Greyhound es una opciÃ³n que personas que no tienen propio coche usan.</p>",18,VERB DET NOUN ADP X X X X X X X X PUNCT ADP NOUN PUNCT AUX VERB ADP X X X SCONJ VERB ADP DET NOUN ADP DET NOUN ADV ADJ CONJ SCONJ VERB DET NOUN ADJ CONJ PUNCT VERB ADV NOUN PUNCT AUX NOUN PRON ADV AUX VERB ADP DET NOUN PUNCT CONJ DET NOUN AUX VERB ADJ ADP DET NOUN ADP SCONJ AUX DET NOUN PUNCT AUX VERB ADP NOUN PUNCT VERB ADP NOUN VERB ADJ SCONJ AUX VERB SCONJ SCONJ VERB CONJ AUX VERB SCONJ VERB CONJ VERB ADP PROPN NOUN VERB ADP DET NOUN PUNCT AUX DET NOUN ADP VERB NOUN ADP SCONJ DET NOUN ADV AUX ADV ADJ CONJ VERB DET NOUN ADP ADJ NOUN PRON VERB ADJ PUNCT SCONJ VERB ADP DET NOUN ADJ PUNCT VERB PRON ADP NOUN PUNCT DET NOUN ADP VERB ADP X X X X ADP NOUN ADP PROPN SCONJ ADV AUX ADV NOUN PUNCT AUX DET NOUN VERB CONJ AUX DET NOUN NOUN CONJ CONJ DET NOUN ADV VERB DET NOUN PUNCT INTJ ADP PROPN VERB X X X X SCONJ NOUN PRON ADV VERB DET NOUN VERB PUNCT
