,Username,Testid,Version,Response,Score
155203,J2671345,1898414.0,A1,Mi nombre es Cooper.yo etoy en america ¡america es increible! Megusta a jugar fotbol,N-MF
155204,J2671345,1898414.0,A1,Nesesita  cinco lapiz dos cauderno para escribir y caja de lapiz.Lapiz de color pegamento you prestar en target.,N-MF
155205,J2671345,1898414.0,A1,Nesesita  cinco lapiz dos cauderno para escribir y caja de lapiz.Lapiz de color pegamento you prestar en target.,N-MF
155206,J2671345,1898414.0,A1,Mi nombre es Cooper.yo etoy en america ¡america es increible! Megusta a jugar fotbol,N-MF
155210,J2671345,1898414.0,A1,Yo quiro un walki talki un ps4 carta moneda legos.,N-MF
157529,J2770919,1981040.0,A2,"Hola, Samuel!Me llama amgio es Jill. Me amigo, Jill, es alto y guapa. Ella bueno habla y es intelligente.  Nosotros compramos la comida y estudiar.",N-MF
157531,J2770919,1981040.0,A2,"Hola!Me llamo Rylee! Yo guapo y alto. Yo bueno es el escuela. Yo no, no la playa.",N-MF
157532,J2770919,1981040.0,A2,"Yo bueno la comida y compraro la comida. No, no yo enfermo. Enfermo es duelo! Yo bueno la tarea. ",N-MF
157533,J2770919,1981040.0,A2,"Yo bueno la comida y compraro la comida. No, no yo enfermo. Enfermo es duelo! Yo bueno la tarea. ",N-MM
157534,J2770919,1981040.0,A2,"Hola!Me llamo Rylee! Yo guapo y alto. Yo bueno es el escuela. Yo no, no la playa.",N-MF
157536,J2770919,1981040.0,A2,"Hola, Samuel!Me llama amgio es Jill. Me amigo, Jill, es alto y guapa. Ella bueno habla y es intelligente.  Nosotros compramos la comida y estudiar.",N-MF
160492,K2129369,1416078.0,A2,           me amigo es jack. jack es alto y tienes cafe ojos. nosotros jugar en la escuela. nosotroa tienes divertido en la parke. ,N-MF
160494,K2129369,1416078.0,A2,              holla me llamo austin. me gusta jugar americano futbol y leer libros. yo soy alto ,N-MF
160495,K2129369,1416078.0,A2,               me gusta leer y jugar balencesto. ,N-MF
160496,K2129369,1416078.0,A2,               me gusta leer y jugar balencesto. ,N-MF
160497,K2129369,1416078.0,A2,              holla me llamo austin. me gusta jugar americano futbol y leer libros. yo soy alto ,N-MF
160499,K2129369,1416078.0,A2,           me amigo es jack. jack es alto y tienes cafe ojos. nosotros jugar en la escuela. nosotroa tienes divertido en la parke. ,N-MF
160695,K2130462,1417130.0,A2,Con me amigos nadar. con me amigos jugar vidiojegos. yo soy jugar football. hugar footboll Amiricano in me cassa. ,N-MF
160697,K2130462,1417130.0,A2,Hola me lamo Christopher. Tengo qince anos. Soy de Tennessee. tengo uno hermano y uno hermanay papa y mama. yo soy mui comico .  yo soy alto es guapo. me familya es mui intracante in Peru histoic.,N-MF
160698,K2130462,1417130.0,A2,Hola Samuel. Me amigos caston y branden y brock y adam . amigo brock is alto es mui comico. amigo adam is mui guapo es mu inteligente. amigo braden es mui feo es mui comico. me favorito amigo es caston es mui guapo y alto es inteligente y comico. me amigos y yo nadar y cazar.,N-MF
160699,K2130462,1417130.0,A2,Hola Samuel. Me amigos caston y branden y brock y adam . amigo brock is alto es mui comico. amigo adam is mui guapo es mu inteligente. amigo braden es mui feo es mui comico. me favorito amigo es caston es mui guapo y alto es inteligente y comico. me amigos y yo nadar y cazar.,N-MF
160700,K2130462,1417130.0,A2,Hola me lamo Christopher. Tengo qince anos. Soy de Tennessee. tengo uno hermano y uno hermanay papa y mama. yo soy mui comico .  yo soy alto es guapo. me familya es mui intracante in Peru histoic.,N-MF
160702,K2130462,1417130.0,A2,Con me amigos nadar. con me amigos jugar vidiojegos. yo soy jugar football. hugar footboll Amiricano in me cassa. ,N-MF
164511,K2265463,1547059.0,A1,HI  my name is Arianna . im 10 years old. I have a pet dog. Her name is cheetah. We named her that  becuase she runs really fast. I like to dance. I like going to the park  when it is nice out. I like to play sports like softball and basketball.I have 5 siblings. i have 4 sisters and 1 brother. My oldest sister her name is Sarah she is a masagest and and she studys herbs. Then theres the second oldest her name is Alicia. she has 1 son his name is niko.Then there is 3 oldest he  lives in tennesee i go visit him once in a wial. He has 3 boy and 1 girl.He is a pizza place manager. His pizza is awsome.Then theres the 4 oldest her name is Avril she is 17 years old and she is still in highschool. She works at dary queen. She is a great artist.She loves to draw and one day she drew a drawing on the wall its is butifull.,N-NE
164512,K2265463,1547059.0,A1,1.One pack of penciles2.Markers3.Crayons4.Colord pencils5.Paper6.Highlighter7.Folders8.Binders9.Pencil pouch or Cranbox10.Glue11.Water bottle8.BindersPencil pouch or Cranbox,N-NE
164513,K2265463,1547059.0,A1,"1. Shose2.Nail polish3. Paint, coloring books4. hand bag",N-NE
164514,K2265463,1547059.0,A1,"1. Shose2.Nail polish3. Paint, coloring books4. hand bag",N-NE
164515,K2265463,1547059.0,A1,1.One pack of penciles2.Markers3.Crayons4.Colord pencils5.Paper6.Highlighter7.Folders8.Binders9.Pencil pouch or Cranbox10.Glue11.Water bottle8.BindersPencil pouch or Cranbox,N-NE
164516,K2265463,1547059.0,A1,HI  my name is Arianna . im 10 years old. I have a pet dog. Her name is cheetah. We named her that  becuase she runs really fast. I like to dance. I like going to the park  when it is nice out. I like to play sports like softball and basketball.I have 5 siblings. i have 4 sisters and 1 brother. My oldest sister her name is Sarah she is a masagest and and she studys herbs. Then theres the second oldest her name is Alicia. she has 1 son his name is niko.Then there is 3 oldest he  lives in tennesee i go visit him once in a wial. He has 3 boy and 1 girl.He is a pizza place manager. His pizza is awsome.Then theres the 4 oldest her name is Avril she is 17 years old and she is still in highschool. She works at dary queen. She is a great artist.She loves to draw and one day she drew a drawing on the wall its is butifull.,N-NE
168866,K2438124,1708155.0,A1,you mugst lir. y hugre bsect ball .y huger vebo hugse. ,N-SE
168868,K2438124,1708155.0,A1,me number es kai. you tine 9 nos . y mugst ler.,N-SE
168869,K2438124,1708155.0,A1,par ascrybry wosnes lipses. muchil pore ponre ocher cosas. one foldre. one butgi de uga. one estche. one foldr de escretor. y algo par comre. ,N-SE
168870,K2438124,1708155.0,A1,par ascrybry wosnes lipses. muchil pore ponre ocher cosas. one foldre. one butgi de uga. one estche. one foldr de escretor. y algo par comre. ,N-SE
168871,K2438124,1708155.0,A1,me number es kai. you tine 9 nos . y mugst ler.,N-MM
168873,K2438124,1708155.0,A1,you mugst lir. y hugre bsect ball .y huger vebo hugse. ,N-NE
171567,K2599824,1834166.0,A1,i like kace.i like pinatus. i like bauose hoaes. i like gamse.and that is all,N-NE
171568,K2599824,1834166.0,A1,from cudees . you can uas your sisurs you can uas your chrae .and that is all.,N-NE
171570,K2599824,1834166.0,A1,"ola me nobre es kya  meclasse es mow ben  . me classe esgrande . me classe es mas guales                                                                                                                                                                       ola me nobre es kya  ,me classe es ben  , me classe es grande ,  me classe es mas guales ,hi my name is kya , my class is good , my class is big , my class is math.",N-MM
171571,K2599824,1834166.0,A1,"ola me nobre es kya  meclasse es mow ben  . me classe esgrande . me classe es mas guales                                                                                                                                                                       ola me nobre es kya  ,me classe es ben  , me classe es grande ,  me classe es mas guales ,hi my name is kya , my class is good , my class is big , my class is math.",N-MF
171573,K2599824,1834166.0,A1,from cudees . you can uas your sisurs you can uas your chrae .and that is all.,N-NE
171574,K2599824,1834166.0,A1,i like kace.i like pinatus. i like bauose hoaes. i like gamse.and that is all,N-NE
171886,K2607189,1841498.0,A1,HOLA MI NOMBRE ES KORVERYO JUGAR FOOTBALL MUCHOYO JUGAR SOCCER ES MUY BIEN YO JUGAR BALOSESTO Y FORTNITE,N-MF
171887,K2607189,1841498.0,A1,Yo cerro un footballYo necesitos mucho moneda,N-MF
171888,K2607189,1841498.0,A1,Un lapiz y un color lapizUn Yyo nombre es korver,N-MF
171889,K2607189,1841498.0,A1,Un lapiz y un color lapizUn Yyo nombre es korver,N-MF
171890,K2607189,1841498.0,A1,Yo cerro un footballYo necesitos mucho moneda,N-MF
171891,K2607189,1841498.0,A1,HOLA MI NOMBRE ES KORVERYO JUGAR FOOTBALL MUCHOYO JUGAR SOCCER ES MUY BIEN YO JUGAR BALOSESTO Y FORTNITE,N-MF
173937,K2718559,1937907.0,A2,"Hola, me llamo Ayden. Me gusta Futbol americano, me gusta comer, me gusta espanol! Hasta Pronto!",N-MF
173938,K2718559,1937907.0,A2,Hola! U.S.A? Grande! Me gusta futból1,N-SE
173939,K2718559,1937907.0,A2,Hola!  Mi favorito senior is Carlos. El es rubio.El es grande.,N-MM
173942,K2718559,1937907.0,A2,Hola!  Mi favorito senior is Carlos. El es rubio.El es grande.,N-MM
173943,K2718559,1937907.0,A2,Hola! U.S.A? Grande! Me gusta futból1,N-SE
173944,K2718559,1937907.0,A2,"Hola, me llamo Ayden. Me gusta Futbol americano, me gusta comer, me gusta espanol! Hasta Pronto!",N-MF
174832,K2754060,1966632.0,A2,Mi favrito amigo es Presley. Nosotros juegamos baseball en la spring. ,N-MF
174833,K2754060,1966632.0,A2,"Hola, me llamo Dylan Danforth. Soy de Clintonville Wisconsin. Yo tengo una hermana. Mi hermana nombre es Kara. Yo juego football americano.",N-MF
174834,K2754060,1966632.0,A2,En mi comunidad juegamos football americano. Yo juego golfo en mi comunidad. En mi comunidad yo nado en la rio de pigion.,N-MF
174835,K2754060,1966632.0,A2,En mi comunidad juegamos football americano. Yo juego golfo en mi comunidad. En mi comunidad yo nado en la rio de pigion.,N-MF
174836,K2754060,1966632.0,A2,"Hola, me llamo Dylan Danforth. Soy de Clintonville Wisconsin. Yo tengo una hermana. Mi hermana nombre es Kara. Yo juego football americano.",N-MF
174837,K2754060,1966632.0,A2,Mi favrito amigo es Presley. Nosotros juegamos baseball en la spring. ,N-MF
181831,L2247426,1530302.0,A1,"Yo soy Ezra,Yo soy intelehente y un hombre,Yo soy muy chisomosos",N-MF
181832,L2247426,1530302.0,A1,"un iman,lapiz,journal,paple,computadora,y lugares",N-MM
181835,L2247426,1530302.0,A1,un gigamente lambo y un dinero droper,N-SE
181836,L2247426,1530302.0,A1,un gigamente lambo y un dinero droper,N-MM
181839,L2247426,1530302.0,A1,"un iman,lapiz,journal,paple,computadora,y lugares",N-MM
181840,L2247426,1530302.0,A1,"Yo soy Ezra,Yo soy intelehente y un hombre,Yo soy muy chisomosos",N-MF
183444,L2293214,1573289.0,A1,"¡Hola! CarlaYo nesscecito un microphone y headset. Yo nesscecito Xbox giftcard de 9000 euros.  Ha! Ha! Yo no nessceito Xbox giftcard de 9000 euros, yo nessceito Xbox giftcard de 50 euros. Y yo nessecito Un bol de kickball y neuvo boisbol ¡Gracias! -Matthew",N-NE
183445,L2293214,1573289.0,A1,"¡Hola!Mí nombre es Matthew. Tiene 7 personas en mí familia.  Un hermano menor y un hermano mayor.  Un hermana mayor, yo gamelo hermana. MÍ padre y madre. Mí gusta boisbol y corrro. Yo comida favorito es Bistek y papas fritas. Yo once (11).  Mí gusta deportes ya ropa deportes.  Tengo muchas amigos. Yo vive en Illinois. Mí casa tengo tres pisas. Yo escuela es muy grande y tengo dos pisas y tengo escalator.¡Adios! Matthew",N-MM
183446,L2293214,1573289.0,A1,"¡Hola! Tú nessecitos muchas lapizes y un mochilla. compras a Staples. Libros es muy importante neccesitas cuatro. dos tiene classe de ingles y dos tine classe de matematicas, Está en la tienda de escuela. Tú Nesscitas seite uniformes de escuela, Está en Tienda de escuela.¡Adios! ",N-MM
183453,L2293214,1573289.0,A1,"¡Hola! Tú nessecitos muchas lapizes y un mochilla. compras a Staples. Libros es muy importante neccesitas cuatro. dos tiene classe de ingles y dos tine classe de matematicas, Está en la tienda de escuela. Tú Nesscitas seite uniformes de escuela, Está en Tienda de escuela.¡Adios! ",N-MF
183454,L2293214,1573289.0,A1,"¡Hola!Mí nombre es Matthew. Tiene 7 personas en mí familia.  Un hermano menor y un hermano mayor.  Un hermana mayor, yo gamelo hermana. MÍ padre y madre. Mí gusta boisbol y corrro. Yo comida favorito es Bistek y papas fritas. Yo once (11).  Mí gusta deportes ya ropa deportes.  Tengo muchas amigos. Yo vive en Illinois. Mí casa tengo tres pisas. Yo escuela es muy grande y tengo dos pisas y tengo escalator.¡Adios! Matthew",N-MF
183455,L2293214,1573289.0,A1,"¡Hola! CarlaYo nesscecito un microphone y headset. Yo nesscecito Xbox giftcard de 9000 euros.  Ha! Ha! Yo no nessceito Xbox giftcard de 9000 euros, yo nessceito Xbox giftcard de 50 euros. Y yo nessecito Un bol de kickball y neuvo boisbol ¡Gracias! -Matthew",N-MM
183705,L2304450,1584165.0,A2,"Hola mi llama, Faith. Yo como contar, bailar, y habar. Yo pieno escuela es aburrito pero yo nunca hablas te antes de ahora. Ademas musica I como ingles. Ingles es algo yo tengo siempre amo. Yo estoy mi clase no hacer tu grito. Adios mi calidad amiga. (p.s. yo tengo un peqeno perro! El es mi mejor amigo)",N-MF
183706,L2304450,1584165.0,A2,Hola Samuel! Mi mejor amiga es Kiley. Ella as muy bonito y alto. Ella es intelligente y puedo cantar muy excellente. Ella es no aburrito y nunca grito. Ella como mi perro y nosotros piensamos igual. Kiley cantar conmingo. Ella como bailar contigo. Yo como bailar poco. Mi perro bailar contigo tambien. Kiley es mi mejor amiga siempre.,N-MF
183707,L2304450,1584165.0,A2,Yo como va la mall. Mi perro tambien va la mall. Yo va la mall todoa los dias. Yo como juego football americano y basebol. ,N-MM
183708,L2304450,1584165.0,A2,Yo como va la mall. Mi perro tambien va la mall. Yo va la mall todoa los dias. Yo como juego football americano y basebol. ,N-MF
183709,L2304450,1584165.0,A2,Hola Samuel! Mi mejor amiga es Kiley. Ella as muy bonito y alto. Ella es intelligente y puedo cantar muy excellente. Ella es no aburrito y nunca grito. Ella como mi perro y nosotros piensamos igual. Kiley cantar conmingo. Ella como bailar contigo. Yo como bailar poco. Mi perro bailar contigo tambien. Kiley es mi mejor amiga siempre.,N-MF
183710,L2304450,1584165.0,A2,"Hola mi llama, Faith. Yo como contar, bailar, y habar. Yo pieno escuela es aburrito pero yo nunca hablas te antes de ahora. Ademas musica I como ingles. Ingles es algo yo tengo siempre amo. Yo estoy mi clase no hacer tu grito. Adios mi calidad amiga. (p.s. yo tengo un peqeno perro! El es mi mejor amigo)",N-MF
183936,L2310299,1589850.0,A2,A mí me gusta pasar tiempo con mis amigos. A mí me gusta correr. ,N-MF
183939,L2310299,1589850.0,A2,Yo me llomo Madison. A mí me gusta jugar videojuegos. A mí No me gusta ir al cine. Yo soy Atletíca y timido. A mí me gusta pasar tiempo con mis amigos. ,N-MF
183940,L2310299,1589850.0,A2,,N-NE
183943,L2310299,1589850.0,A2,,N-NE
183944,L2310299,1589850.0,A2,Yo me llomo Madison. A mí me gusta jugar videojuegos. A mí No me gusta ir al cine. Yo soy Atletíca y timido. A mí me gusta pasar tiempo con mis amigos. ,N-MF
183947,L2310299,1589850.0,A2,A mí me gusta pasar tiempo con mis amigos. A mí me gusta correr. ,N-MF
184698,L2357590,1635560.0,A2,"no me gusta hace nunca. en mi ""community "" yo no hace pero, mi amigas y yo voamos al parque. mi y mi amigas nos gusta el cina ,mi casa o su casa. mi amigas nos gusta baliar. mi amigas y yo baliar smiper.  ",N-MF
184699,L2357590,1635560.0,A2,"mi ""Best"" amiga es maya. maya muy atla,bontia,y habladora. maya viven en chicago. maya y yo spimer bailer. maya y yo vamoas la parque. maya es ""loud' y comica.",N-MM
184703,L2357590,1635560.0,A2,"hola mi llamo destiny. tengo dieziseite anios. yo tengo una hermana y dos hermano. yo soy alta poco, muy bonita, y halbadora. yo me gusta comer, y domira. A mi me gusta comer pollo, aroiza, pina, y bebo mucho jugro. a me gusta mi casa proque me gusta solo. a vesa, yo voy parque con mi hermana y mi amigas proque es  ""nice"". A mi no me gusta feasta proque muy ' loud"".  te gusta feasta?  ",N-MF
184704,L2357590,1635560.0,A2,"hola mi llamo destiny. tengo dieziseite anios. yo tengo una hermana y dos hermano. yo soy alta poco, muy bonita, y halbadora. yo me gusta comer, y domira. A mi me gusta comer pollo, aroiza, pina, y bebo mucho jugro. a me gusta mi casa proque me gusta solo. a vesa, yo voy parque con mi hermana y mi amigas proque es  ""nice"". A mi no me gusta feasta proque muy ' loud"".  te gusta feasta?  ",N-MF
184708,L2357590,1635560.0,A2,"mi ""Best"" amiga es maya. maya muy atla,bontia,y habladora. maya viven en chicago. maya y yo spimer bailer. maya y yo vamoas la parque. maya es ""loud' y comica.",N-MF
184709,L2357590,1635560.0,A2,"no me gusta hace nunca. en mi ""community "" yo no hace pero, mi amigas y yo voamos al parque. mi y mi amigas nos gusta el cina ,mi casa o su casa. mi amigas nos gusta baliar. mi amigas y yo baliar smiper.  ",N-MM
